芝麻信用,芝麻分,违约记录,15岁以下,16-20岁,21-25岁,26-30岁,31-35岁,36-40岁,41-45岁,46-50岁,51-55岁,56-60岁,61-65岁,66岁以上,3500以下,3500-5000,5000-8000,8000-1250,12500-38500,38500-58500,58500-83500,大于83000,教育程度,商品房,自建房,公积金,支付宝年龄,无职业,个体,教师,医护人员,职员,公务员,金融从业者,房贷,车贷,其他,婚姻状况,网购记录,违法记录
1,610,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.9547247909790624,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1,0.09751817498119829,0
1,590,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.505285674144132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0.047380295813487086,0
1,577,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.0004340774793183,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0.059914765605414894,0
1,558,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.255513712819533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.022311356229631485,0
1,671,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.398113691730502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.017297568312860365,0
1,652,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.0043213737826426,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1,0.03735271997994485,0
1,636,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.398113691730502,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.06743544748057156,0
1,639,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.2043913319192994,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.06994234143895713,0
1,572,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4473131088235682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.08749059914765606,0
1,660,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.518645524330311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.022311356229631485,0
1,680,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.380392160057027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.009776886437703684,0
1,650,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2043913319192994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0072699924793181245,0
1,663,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4473131088235682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.019804462271245927,0
0,723,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.3031960574204886,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0.04236650789671597,0
0,710,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.3426200425533477,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.059914765605414894,0
1,669,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.9036325160842376,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0.06492855352218602,0
0,689,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5316066319327217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0.07244923539734269,0
0,701,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4473131088235682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0.09751817498119829,0
0,688,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.398113691730502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.022311356229631485,0
1,637,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.301247088636211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.009776886437703684,0
1,638,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.4771212547196617,2.9036325160842376,0.0,0.0,0.0,0.0,0.0,5,1.0,0.0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.1100526447731261,0
1,623,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.17638069224327,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.1225871145650539,0
1,602,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.778874472002739,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.07244923539734269,0
1,611,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.114277296561586,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0849837051892705,0
1,639,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.0795430074029055,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.059914765605414894,0
1,658,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5316066319327217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.07244923539734269,0
1,646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.0417873189717515,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.14765605414890948,0
1,677,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4772659954248524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.047380295813487086,1
0,705,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.17638069224327,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.034845826021559285,0
1,597,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4473131088235682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.022311356229631485,0
1,588,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3426200425533477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.012283780396089246,0
1,575,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322426052405952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.012283780396089246,0
1,581,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.544192110765032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0.034845826021559285,0
1,592,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2789821168654427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.017297568312860365,0
1,578,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4151403521958725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.032338932063173724,0
1,627,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.478566495593843,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.022311356229631485,0
0,687,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.6998377258672455,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.059914765605414894,0
1,625,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.0043213737826426,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.06492855352218602,0
1,633,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.0417873189717515,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.022311356229631485,0
1,568,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.255513712819533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.05490097768864377,0
1,603,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.3031960574204886,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.059914765605414894,0
1,574,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.398113691730502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.022311356229631485,0
0,724,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.255513712819533,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,1,4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0.13512158435698168,0
0,709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.6998377258672455,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.1100526447731261,0
0,697,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4473131088235682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.047380295813487086,0
1,658,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4772659954248524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.047380295813487086,0
1,646,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.505285674144132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0.034845826021559285,0
1,637,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.603144372620182,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.07244923539734269,1
1,629,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.462547728802664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.02983203810478817,0
1,612,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.505285674144132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.047380295813487086,0
1,676,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.2307043136125686,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,1,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,0.09751817498119829,0
1,665,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.0795430074029055,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.1225871145650539,0
1,630,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.478566495593843,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0,5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1,0.08749059914765606,0
0,734,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.4771212547196617,2.6998377258672455,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0.1977939333166207,0
1,571,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.398113691730502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.022311356229631485,0
1,589,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.491501766237326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.047380295813487086,0
0,681,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.9547247909790624,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.14765605414890948,0
1,608,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.8457180179666586,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0.034845826021559285,0
1,562,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.398113691730502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.027325144146402608,0
1,635,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.0004340774793183,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.07244923539734269,0
1,639,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.505285674144132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.09751817498119829,0
1,604,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.3031960574204886,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0.047380295813487086,0
1,631,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.544192110765032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.034845826021559285,0
1,655,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.0004340774793183,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,0.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0.03985961393833041,0
1,640,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.114277296561586,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.05490097768864377,0
1,586,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4151403521958725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0849837051892705,0
1,593,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.518645524330311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.062421659563800455,0
1,582,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.505285674144132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.09250438706442718,0
1,659,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.6998377258672455,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0.10253196289796941,0
0,688,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.5440680443502752,3.255513712819533,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,0.14765605414890948,0
1,624,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4473131088235682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.022311356229631485,0
1,587,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.380392160057027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.027325144146402608,0
1,603,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.478566495593843,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.034845826021559285,0
1,618,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.505285674144132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.04236650789671597,0
1,625,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.544192110765032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.019804462271245927,0
1,613,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4315245841874504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.014790674354474804,0
1,677,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5440680443502752,2.8457180179666586,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0.0849837051892705,0
